Date,ICICIBANK,RELIANCE,TATAMOTORS,VBL,^NSEI
2024-03-11,1069.492919921875,1466.5999755859375,1024.83740234375,564.1528930664062,22332.650390625
2024-03-12,1067.65869140625,1475.425048828125,1013.372802734375,567.4638061523438,22335.69921875
2024-03-13,1074.6981201171875,1432.175048828125,970.2060546875,556.0350952148438,21997.69921875
2024-03-14,1074.35107421875,1431.4749755859375,964.7727661132812,565.5291137695312,22146.650390625
2024-03-15,1071.1287841796875,1418.2249755859375,942.9401245117188,572.111083984375,22023.349609375
2024-03-18,1071.9715576171875,1439.4749755859375,969.4583129882812,573.008544921875,22055.69921875
2024-03-19,1074.6981201171875,1425.25,954.8035278320312,557.9697875976562,21817.44921875
2024-03-20,1075.243408203125,1443.75,937.5567626953125,558.5283203125,21839.099609375
2024-03-21,1072.5665283203125,1450.9749755859375,961.9315795898438,558.5681762695312,22011.94921875
2024-03-22,1080.9940185546875,1455.0250244140625,976.7857055664062,559.4258422851562,22096.75
2024-03-26,1074.4501953125,1441.574951171875,983.166015625,559.1466064453125,22004.69921875
